User_ID,Recency,Frequency,Monetary,Is_Churn,prediction
05c75f8e,374,1,178.45,1,1.0
e0960b4d,281,1,26.94,1,1.0
b8eb1581,298,1,199.02,1,1.0
9049f512,311,1,181.63,1,1.0
3123e3f0,356,1,298.34,1,1.0
8ce64055,323,1,376.05,1,1.0
bb542976,283,1,199.2,1,1.0
0df32f0e,267,1,204.7,1,1.0
a4ae5a91,168,1,338.83,1,1.0
453e4fd0,232,1,213.35,1,1.0
e7b928bc,268,1,359.49,1,1.0
4ec1bc01,320,1,104.11,1,1.0
d5498008,120,1,156.74,1,1.0
07e93a67,398,1,136.1,1,1.0
aabe4748,262,1,146.83,1,1.0
0195ea56,350,1,132.52,1,1.0
5a3d3299,343,1,358.86,1,1.0
97f8db88,217,1,12.33,1,1.0
b955c6ec,222,1,291.08,1,1.0
7c8bf4b9,167,1,148.0,1,1.0
e7dc9f25,243,1,410.5,1,1.0
7bf93a72,357,1,58.3,1,1.0
449c33f0,330,1,152.66,1,1.0
e5c11c0b,201,1,94.83,1,1.0
4d2cd201,233,1,18.84,1,1.0
094b4804,94,1,383.07,1,1.0
28eb571c,232,1,186.09,1,1.0
73c7af6b,190,1,402.37,1,1.0
67567200,84,1,222.25,1,1.0
ff119d8e,82,1,123.42,1,1.0
3bb68633,346,1,23.91,1,1.0
cb0b0a9f,263,1,312.49,1,1.0
6728981a,115,1,131.18,1,1.0
e9be0cb1,343,1,207.06,1,1.0
6b3a0e77,93,1,137.04,1,1.0
158b7b45,93,1,466.62,1,1.0
58ced1cb,373,1,142.27,1,1.0
c51dd6f8,323,1,368.22,1,1.0
e7eab712,246,1,141.27,1,1.0
baf84657,201,1,249.37,1,1.0
5e1614df,171,1,230.33,1,1.0
f6e401ef,102,1,348.48,1,1.0
c4367af6,276,1,241.88,1,1.0
66daf218,84,1,204.72,1,1.0
ba01f031,245,1,300.55,1,1.0
8921b076,174,1,301.63,1,1.0
f92df21e,135,1,247.87,1,1.0
5c4cc9cd,84,1,237.27,1,1.0
7dd71ecb,368,1,367.11,1,1.0
399a95fc,310,1,352.22,1,1.0
4ec6ded9,184,1,221.53,1,1.0
5842f35e,257,1,86.23,1,1.0
f8a02dac,207,1,92.55,1,1.0
ce7d898b,240,1,18.57,1,1.0
e2356d8b,329,1,79.89,1,1.0
c5a6ecbd,181,1,335.82,1,1.0
1b4d6975,174,1,32.27,1,1.0
7e725db9,382,1,268.29,1,1.0
50a7e7f0,246,1,49.1,1,1.0
53449dab,353,1,432.76,1,1.0
aa95dfa0,388,1,171.79,1,1.0
9195a0ff,98,1,294.66,1,1.0
097f2ccb,400,1,363.14,1,1.0
dfb53be4,386,1,398.93,1,1.0
47fc4fce,332,1,379.11,1,1.0
0eab45b5,113,1,250.97,1,1.0
9ed4fdbc,255,1,27.22,1,1.0
148a6381,243,1,456.74,1,1.0
0ac5e876,76,1,362.61,1,1.0
d374b1f9,112,1,80.05,1,1.0
d9a0217a,320,1,293.43,1,1.0
b857395f,280,1,387.91,1,1.0
b753077b,144,1,361.39,1,1.0
577a37c4,186,1,218.75,1,1.0
cfe50543,360,1,264.43,1,1.0
d71147c9,309,1,417.94,1,1.0
722ed6bd,348,1,134.1,1,1.0
33c35bb2,315,1,39.99,1,1.0
8b449287,313,1,261.71,1,1.0
3b85b7a7,387,1,152.52,1,1.0
486bec14,229,1,176.77,1,1.0
6b7e7043,204,1,105.66,1,1.0
0125f947,344,1,162.21,1,1.0
f7d8a36d,84,1,23.11,1,1.0
355f934f,201,1,250.92,1,1.0
3f331c72,244,1,261.11,1,1.0
e21a486c,301,1,37.83,1,1.0
d9345bed,229,1,170.64,1,1.0
e7b3665a,396,1,126.75,1,1.0
4b3462c8,372,1,242.32,1,1.0
127d2dcd,392,1,62.51,1,1.0
d37b25da,183,1,322.42,1,1.0
e51f7ec4,126,1,9.95,1,1.0
46de6e12,114,1,140.94,1,1.0
8911f0d1,391,1,207.68,1,1.0
57c601ea,368,1,265.6,1,1.0
b2ab489e,375,1,203.72,1,1.0
02f68644,198,1,77.88,1,1.0
ab7273bc,80,1,189.32,1,1.0
4062921e,200,1,272.89,1,1.0
b849ee82,225,1,461.84,1,1.0
418f40d0,115,1,268.07,1,1.0
f227caa1,227,1,345.75,1,1.0
27b48e7c,343,1,247.88,1,1.0
d43d0f46,155,1,128.95,1,1.0
8febe2bc,124,1,367.19,1,1.0
6e6f14b4,113,1,374.08,1,1.0
12574fb0,283,1,15.4,1,1.0
2c2500ea,80,1,412.25,1,1.0
b5603d04,330,1,176.6,1,1.0
451cdc5b,173,1,103.58,1,1.0
ae7b7c68,138,1,422.7,1,1.0
4458ab6a,249,1,413.65,1,1.0
4.85E+160,226,1,112.71,1,1.0
ec022a3c,179,1,465.64,1,1.0
82df795e,86,1,121.78,1,1.0
bb5cf4a3,300,1,294.79,1,1.0
dadef6c9,372,1,328.06,1,1.0
41b3b567,370,1,309.09,1,1.0
6ccc18f0,196,1,430.38,1,1.0
5740a88b,353,1,111.34,1,1.0
1e93ade3,250,1,437.65,1,1.0
5f9b4c27,170,1,417.45,1,1.0
91879a7c,376,1,153.45,1,1.0
edaea13b,221,1,382.19,1,1.0
b0d1473b,289,1,350.75,1,1.0
f2e4ad50,82,1,176.87,1,1.0
c41750b6,147,1,169.19,1,1.0
a687c77e,235,1,122.55,1,1.0
e8a90aab,300,1,280.98,1,1.0
cca2b172,285,1,13.81,1,1.0
ef9c5215,259,1,331.47,1,1.0
967cbc43,84,1,210.86,1,1.0
c0452a94,156,1,217.35,1,1.0
6b9506f3,323,1,291.37,1,1.0
c1f52ae7,314,1,71.21,1,1.0
c5e1f66b,249,1,71.69,1,1.0
ad7a00fe,104,1,397.85,1,1.0
7b2c75fc,222,1,208.15,1,1.0
280e0662,213,1,174.08,1,1.0
5f57fbd4,332,1,78.82,1,1.0
49a759a7,323,1,9.47,1,1.0
3be9cded,294,1,39.69,1,1.0
1171aed4,184,1,418.54,1,1.0
b1851eeb,317,1,204.57,1,1.0
e7267a38,359,1,186.63,1,1.0
1e6e48c2,181,1,183.9,1,1.0
ac98d8ba,127,1,129.36,1,1.0
927e4946,199,1,115.26,1,1.0
85bd7667,86,1,161.6,1,1.0
71b9e86e,310,1,240.64,1,1.0
5e539ac8,95,1,279.93,1,1.0
6635bec7,161,1,120.29,1,1.0
dee35fc3,177,1,50.36,1,1.0
824cc911,323,1,217.04,1,1.0
ef496fef,94,1,254.87,1,1.0
5c591a5c,117,1,417.54,1,1.0
7000b247,274,1,273.0,1,1.0
7d05e2f6,257,1,51.92,1,1.0
8d7f8c49,300,1,91.49,1,1.0
39534104,284,1,66.61,1,1.0
82d284f0,151,1,40.83,1,1.0
f8fec828,102,1,356.34,1,1.0
f1807b8c,227,1,74.66,1,1.0
f747c9ed,117,1,46.75,1,1.0
0c9235c1,172,1,387.11,1,1.0
88984c72,97,1,378.63,1,1.0
2c190d8c,339,1,245.72,1,1.0
71205bd1,160,1,230.98,1,1.0
4e1df27e,375,1,115.48,1,1.0
3980a7d0,361,1,294.13,1,1.0
b848073a,161,1,289.85,1,1.0
e021ffd9,351,1,51.61,1,1.0
d8e94022,206,1,36.39,1,1.0
374ece51,229,1,18.15,1,1.0
cdf7235f,305,1,193.79,1,1.0
45177a4d,270,1,164.22,1,1.0
d4aea824,351,1,316.03,1,1.0
0741d501,100,1,71.08,1,1.0
bfc7a09a,338,1,50.71,1,1.0
337c166f,85,1,31.05,1,1.0
116fecb8,339,1,122.66,1,1.0
4aefa8a6,351,1,72.78,1,1.0
b1b2edb7,338,1,41.74,1,1.0
f627d9d5,193,1,254.32,1,1.0
194fe55b,107,1,196.54,1,1.0
1d360f7f,292,1,34.87,1,1.0
85c628f0,85,1,182.16,1,1.0
18a7315f,384,1,386.97,1,1.0
a4918e3a,267,1,143.72,1,1.0
cb34921b,337,1,80.16,1,1.0
6574073f,306,1,12.42,1,1.0
80c9de66,127,1,72.79,1,1.0
e4503649,284,1,132.85,1,1.0
5a2835a0,209,1,233.68,1,1.0
3cce7ee7,354,1,292.14,1,1.0
2359eacf,224,1,186.79,1,1.0
0c414eaf,122,1,330.38,1,1.0
bdb0edfe,383,1,52.38,1,1.0
4f99b5dc,198,1,211.62,1,1.0
9a1fa943,203,1,169.01,1,1.0
fb93fc53,330,1,42.52,1,1.0
f3e197f3,308,1,146.61,1,1.0
99776807,131,1,150.94,1,1.0
9ab109a6,237,1,108.85,1,1.0
2dbdb640,191,1,273.85,1,1.0
72ec970d,230,1,418.11,1,1.0
b080fc6d,182,1,119.42,1,1.0
75d5a2bb,173,1,59.09,1,1.0
cd3d2fd4,323,1,383.25,1,1.0
8b3bf27b,153,1,172.33,1,1.0
c3d823f3,381,1,147.24,1,1.0
4ff0d6a8,111,1,229.65,1,1.0
5f51da20,334,1,144.55,1,1.0
0d1478d4,238,1,332.4,1,1.0
be71f7a5,153,1,147.17,1,1.0
e0424124,374,1,81.18,1,1.0
9daac50a,215,1,354.15,1,1.0
16424ec7,308,1,160.09,1,1.0
fe1668db,334,1,386.19,1,1.0
ecbf0669,313,1,198.64,1,1.0
4e781226,154,1,344.57,1,1.0
9c1af3a0,141,1,22.08,1,1.0
a80a973c,162,1,399.49,1,1.0
dc708102,131,1,99.66,1,1.0
d8537c7d,356,1,144.91,1,1.0
372fa176,98,1,67.96,1,1.0
173a7d55,299,1,470.33,1,1.0
f2c0a566,327,1,428.47,1,1.0
8a00dc54,225,1,229.4,1,1.0
dc5e478b,108,1,112.77,1,1.0
1a6c5c08,353,1,138.45,1,1.0
ac83afcb,306,1,207.54,1,1.0
23921511,370,1,229.27,1,1.0
b28f143f,381,1,365.26,1,1.0
4c3cdcb6,333,1,21.2,1,1.0
b24dec19,331,1,263.82,1,1.0
2c42e5cd,271,1,189.77,1,1.0
4e3ab5bd,316,1,125.32,1,1.0
a5466420,341,1,118.26,1,1.0
ac876e50,192,1,63.93,1,1.0
23c2d847,231,1,214.75,1,1.0
60c95485,312,1,218.86,1,1.0
c8ca95d2,220,1,34.77,1,1.0
501af596,303,1,94.09,1,1.0
1a4639c6,349,1,208.78,1,1.0
c9939103,248,1,49.98,1,1.0
5984c518,353,1,332.57,1,1.0
6c54fef2,238,1,95.65,1,1.0
40d1379a,323,1,205.67,1,1.0
f94d89b9,348,1,179.73,1,1.0
9f887c1b,353,1,165.95,1,1.0
284c8015,166,1,32.61,1,1.0
008384ad,237,1,95.58,1,1.0
b2423a79,255,1,131.82,1,1.0
61b0a56f,200,1,427.97,1,1.0
460c3e00,391,1,309.46,1,1.0
8daa1ef8,99,1,336.45,1,1.0
0e3e47af,376,1,130.34,1,1.0
e6090c66,323,1,264.29,1,1.0
a9d0d978,123,1,121.17,1,1.0
0142a38f,266,1,238.68,1,1.0
017b4433,400,1,13.3,1,1.0
1d8925f0,183,1,394.59,1,1.0
bcadd0b0,109,1,350.18,1,1.0
aeb09719,316,1,398.36,1,1.0
7679f01b,348,1,86.1,1,1.0
2e1fecb3,257,1,261.58,1,1.0
47dfa10f,337,1,431.38,1,1.0
01153d2e,158,1,167.28,1,1.0
b77c1e26,318,1,414.85,1,1.0
464108ea,262,1,209.7,1,1.0
9e6fdcc2,88,1,120.64,1,1.0
c22bfd43,263,1,106.0,1,1.0
d689fa61,384,1,295.14,1,1.0
066dce62,203,1,20.94,1,1.0
40b0c467,97,1,297.32,1,1.0
e4ab10c7,117,1,45.0,1,1.0
7e60caed,163,1,317.26,1,1.0
f54c8b25,281,1,407.94,1,1.0
8ed54a67,109,1,13.04,1,1.0
b8e38e07,213,1,394.11,1,1.0
72a44b20,99,1,207.1,1,1.0
968fb1ae,149,1,324.98,1,1.0
257af577,182,1,285.38,1,1.0
8c8a9c64,112,1,9.85,1,1.0
d763b012,245,1,13.69,1,1.0
320a04c7,162,1,141.81,1,1.0
effad494,360,1,207.79,1,1.0
526f0441,128,1,7.49,1,1.0
72d22971,380,1,321.55,1,1.0
d45acca2,296,1,283.15,1,1.0
124627c9,306,1,184.09,1,1.0
11105ad4,352,1,307.03,1,1.0
84cf2969,88,1,303.87,1,1.0
46bfad22,95,1,45.33,1,1.0
aee2eea3,248,1,440.06,1,1.0
10801644,142,1,64.08,1,1.0
54caabdb,391,1,90.09,1,1.0
ddae0858,331,1,74.46,1,1.0
616fca83,111,1,232.99,1,1.0
8c2e8d5f,140,1,28.07,1,1.0
aa744c61,85,1,115.54,1,1.0
27e9dd51,380,1,338.09,1,1.0
9a9e2f5b,174,1,457.77,1,1.0
2081a750,156,1,144.58,1,1.0
9795e31b,283,1,414.44,1,1.0
48868729,146,1,255.03,1,1.0
1aad3236,112,1,126.88,1,1.0
3e68b451,206,1,305.29,1,1.0
5bbe6af5,370,1,353.49,1,1.0
4ea030a8,82,1,26.22,1,1.0
36ca8907,116,1,29.43,1,1.0
6ac4f758,266,1,11.96,1,1.0
47985b63,88,1,346.92,1,1.0
0a8206f2,131,1,217.03,1,1.0
fde47685,206,1,66.18,1,1.0
73b0732b,338,1,168.18,1,1.0
e8492835,246,1,191.81,1,1.0
29782162,388,1,100.26,1,1.0
f5e44697,155,1,71.26,1,1.0
3560326,358,1,368.96,1,1.0
a33d1a46,183,1,374.37,1,1.0
0f2949c3,395,1,68.07,1,1.0
9a28b00f,129,1,206.61,1,1.0
32e20e76,190,1,64.55,1,1.0
0c24ecf3,324,1,103.22,1,1.0
84ee1b6b,342,1,229.56,1,1.0
14a322ad,232,1,130.03,1,1.0
22fef1b5,118,1,362.77,1,1.0
04ef2f48,393,1,172.45,1,1.0
11c8bf8b,295,1,26.55,1,1.0
932c8bf3,371,1,63.82,1,1.0
0d8c2f9b,105,1,191.0,1,1.0
145a48bb,259,1,121.13,1,1.0
4e8a8ff2,260,1,273.42,1,1.0
933b28fe,134,1,107.36,1,1.0
dc0b7ad8,217,1,272.16,1,1.0
59e8d716,177,1,19.08,1,1.0
ba3964fa,181,1,52.98,1,1.0
0b32dc6f,247,1,315.55,1,1.0
a3df5dd4,282,1,74.98,1,1.0
8d6c950e,146,1,311.44,1,1.0
e3c4830d,166,1,220.15,1,1.0
741de2c1,388,1,222.83,1,1.0
b428f6cc,263,1,97.28,1,1.0
932cdbdb,181,1,188.6,1,1.0
209791,268,1,10.32,1,1.0
c6619369,254,1,163.4,1,1.0
d7517ae4,272,1,268.79,1,1.0
fc5376e9,362,1,251.82,1,1.0
c203821f,361,1,144.04,1,1.0
bebd92ff,102,1,283.99,1,1.0
9b715e89,185,1,15.45,1,1.0
76a0bc6e,183,1,191.11,1,1.0
11541d26,267,1,327.24,1,1.0
47f7f0af,240,1,121.92,1,1.0
f7f92b48,162,1,221.03,1,1.0
6211b620,384,1,180.77,1,1.0
4f12428e,122,1,80.47,1,1.0
7fad2b34,175,1,230.27,1,1.0
4247e6a0,303,1,207.94,1,1.0
a3be818d,235,1,218.89,1,1.0
7faf145b,286,1,263.23,1,1.0
2a202e20,377,1,29.68,1,1.0
0b204db3,220,1,414.76,1,1.0
c6a1341f,255,1,320.83,1,1.0
a614a195,382,1,126.22,1,1.0
d930502c,120,1,293.62,1,1.0
68f22075,106,1,241.28,1,1.0
37610673,84,1,85.04,1,1.0
888f0c0c,168,1,273.8,1,1.0
d90a3d96,118,1,97.39,1,1.0
2e19e8b7,111,1,330.43,1,1.0
4413e887,376,1,158.67,1,1.0
ab421cc2,290,1,217.93,1,1.0
9047f8f2,344,1,153.82,1,1.0
83e7aeff,348,1,404.26,1,1.0
37a64a6f,151,1,266.2,1,1.0
3199bdec,360,1,390.62,1,1.0
ccdec6cd,313,1,378.22,1,1.0
df90d7c9,142,1,204.91,1,1.0
13fcb9dd,394,1,106.5,1,1.0
5a627202,232,1,93.49,1,1.0
82dd0dcb,183,1,207.65,1,1.0
495bd9f4,355,1,146.6,1,1.0
d0d5cc3f,118,1,117.54,1,1.0
e1310511,398,1,38.09,1,1.0
b13d6803,172,1,75.16,1,1.0
635f84d0,206,1,190.87,1,1.0
e0cfaad0,368,1,106.21,1,1.0
a12bcc72,164,1,279.37,1,1.0
b2412a5a,78,1,383.02,1,1.0
fde7243f,95,1,116.95,1,1.0
387543ee,203,1,456.78,1,1.0
2d1dbbf3,243,1,328.63,1,1.0
e4cf6aad,98,1,386.07,1,1.0
4ce205d9,190,1,251.92,1,1.0
4715f106,350,1,330.43,1,1.0
f85f1b34,372,1,226.87,1,1.0
369f273e,289,1,173.68,1,1.0
25f82afb,337,1,89.55,1,1.0
ea6fd1f7,115,1,333.23,1,1.0
aec17f43,77,1,315.8,1,1.0
4a66b400,324,1,214.78,1,1.0
f8d08b85,140,1,335.49,1,1.0
1117a729,143,1,60.76,1,1.0
fd0e68a4,307,1,18.04,1,1.0
fd1013cd,150,1,372.76,1,1.0
c75e521c,242,1,362.26,1,1.0
931db1ae,386,1,265.73,1,1.0
3d9773a1,187,1,54.06,1,1.0
cafca141,293,1,94.5,1,1.0
04d6d800,97,1,424.58,1,1.0
e04ffe82,342,1,42.7,1,1.0
e9390573,89,1,351.4,1,1.0
e7975539,102,1,222.86,1,1.0
79398983,171,1,122.98,1,1.0
dcd66030,178,1,196.39,1,1.0
6bcd9d7f,84,1,47.91,1,1.0
64b48c94,167,1,9.7,1,1.0
3f09b3c3,374,1,138.81,1,1.0
458c8213,309,1,83.63,1,1.0
f196dcc8,351,1,423.81,1,1.0
b7b776d2,219,1,343.46,1,1.0
8ebce110,367,1,274.08,1,1.0
01c083f3,124,1,168.01,1,1.0
b914b76f,84,1,184.89,1,1.0
b6b38943,294,1,25.75,1,1.0
a8fc7be9,111,1,46.2,1,1.0
1a6daf28,395,1,133.03,1,1.0
e3bbe9a3,202,1,428.84,1,1.0
fe77fa94,232,1,418.47,1,1.0
52345814,345,1,139.84,1,1.0
c34329e8,156,1,394.74,1,1.0
084b0e23,247,1,71.39,1,1.0
ced2cd43,158,1,349.15,1,1.0
a70e28bf,319,1,209.34,1,1.0
c94b1a1a,82,1,93.79,1,1.0
4319ad38,391,1,29.96,1,1.0
c7cd48dd,95,1,261.75,1,1.0
b7ce1000,328,1,187.65,1,1.0
c98a91eb,85,1,30.87,1,1.0
f69c9130,305,1,70.66,1,1.0
39c35fd6,265,1,65.7,1,1.0
f9e39387,198,1,122.45,1,1.0
cb21c984,352,1,150.73,1,1.0
e06e1b01,359,1,131.4,1,1.0
afd642ef,244,1,430.96,1,1.0
7d92827a,180,1,71.89,1,1.0
bdd7eca6,155,1,347.02,1,1.0
9179113d,206,1,247.53,1,1.0
997b3f50,353,1,346.45,1,1.0
6cd8aca2,210,1,407.36,1,1.0
c9d0d662,136,1,318.33,1,1.0
e4b9a3e4,394,1,91.27,1,1.0
0e594526,217,1,30.26,1,1.0
562cdfd2,211,1,412.28,1,1.0
b98e327e,288,1,199.17,1,1.0
4eada12f,336,1,204.56,1,1.0
aaab560b,112,1,155.07,1,1.0
c3030da8,120,1,32.89,1,1.0
e2d534fc,228,1,157.58,1,1.0
a1268df3,227,1,221.91,1,1.0
c27ce717,337,1,171.85,1,1.0
6565f641,328,1,458.94,1,1.0
add87525,203,1,156.3,1,1.0
85531bb2,387,1,163.22,1,1.0
8d99e314,343,1,237.48,1,1.0
cd42d714,108,1,65.67,1,1.0
e4c9e2e8,314,1,441.72,1,1.0
ecaeb17c,111,1,283.64,1,1.0
a187e667,232,1,165.59,1,1.0
dc69c849,204,1,110.95,1,1.0
81f9a928,148,1,366.32,1,1.0
1962082e,191,1,453.66,1,1.0
acba07dd,168,1,329.82,1,1.0
2d4ac994,371,1,212.41,1,1.0
c7fbbb37,191,1,357.75,1,1.0
a03903f5,366,1,272.14,1,1.0
99f7c009,181,1,350.63,1,1.0
f25a81cc,231,1,62.16,1,1.0
dd3d04ab,241,1,293.86,1,1.0
dd88caa9,335,1,356.47,1,1.0
7509b3c7,108,1,297.48,1,1.0
5d999231,389,1,96.58,1,1.0
f25423e1,163,1,320.24,1,1.0
9210ee78,305,1,54.76,1,1.0
cc2ae85d,190,1,260.81,1,1.0
d6a11b96,386,1,86.09,1,1.0
9ecfeca6,386,1,393.55,1,1.0
7936042d,350,1,15.06,1,1.0
d80ad3eb,333,1,31.56,1,1.0
863700b9,148,1,238.94,1,1.0
afbfbe33,390,1,297.93,1,1.0
31c5ddc8,126,1,434.36,1,1.0
3bb0a7a9,339,1,300.0,1,1.0
db704f77,348,1,153.01,1,1.0
d290f1f8,336,1,324.74,1,1.0
348b4f2e,376,1,167.35,1,1.0
3a9963e9,283,1,210.49,1,1.0
14008bb0,381,1,42.32,1,1.0
b501d28d,228,1,259.65,1,1.0
400dbaf4,325,1,470.77,1,1.0
06d390ac,293,1,349.59,1,1.0
9751079d,381,1,132.78,1,1.0
3ddc5a35,349,1,398.1,1,1.0
be409e17,142,1,39.67,1,1.0
36f1d6a4,208,1,333.83,1,1.0
31cc9c2c,121,1,240.01,1,1.0
67b4bb5b,99,1,444.65,1,1.0
4f561f14,246,1,193.68,1,1.0
bbf18e01,236,1,419.32,1,1.0
839f23dc,249,1,228.38,1,1.0
b53aa320,139,1,418.1,1,1.0
0513a984,216,1,299.77,1,1.0
0b37db24,206,1,139.14,1,1.0
dd9f4e5f,321,1,186.52,1,1.0
04b3b0ae,389,1,82.19,1,1.0
a2f07ba8,303,1,230.47,1,1.0
4.29E+09,239,1,187.5,1,1.0
07da90ff,79,1,102.55,1,1.0
cf860583,278,1,82.94,1,1.0
6a3d6535,292,1,342.06,1,1.0
dcb8e001,362,1,247.08,1,1.0
7ce34b86,259,1,74.49,1,1.0
15de560d,331,1,133.42,1,1.0
909ddd04,191,1,19.84,1,1.0
bec57e40,304,1,329.44,1,1.0
ab1add51,260,1,311.15,1,1.0
5bc7097b,76,1,77.51,1,1.0
a87689fb,110,1,395.07,1,1.0
ea529ab7,146,1,46.1,1,1.0
a1aad5f0,360,1,415.02,1,1.0
ed1ebaa0,383,1,101.41,1,1.0
13d4dd27,398,1,221.24,1,1.0
8f7fbe97,295,1,387.35,1,1.0
078fcf7a,151,1,232.22,1,1.0
d6e6e405,388,1,291.55,1,1.0
f1f41f6b,159,1,109.94,1,1.0
f3cc28a1,104,1,345.66,1,1.0
238fba4a,252,1,124.21,1,1.0
5d5b3af7,246,1,196.59,1,1.0
addb5998,337,1,93.25,1,1.0
d912b7eb,176,1,252.85,1,1.0
21d9914c,256,1,166.55,1,1.0
4fd7dd5f,85,1,267.85,1,1.0
fd42a231,249,1,81.26,1,1.0
6852256e,358,1,368.65,1,1.0
aa7bdfa3,273,1,328.08,1,1.0
39d11da5,297,1,214.45,1,1.0
e14e962f,211,1,257.52,1,1.0
812fe840,141,1,316.79,1,1.0
077651c7,297,1,216.23,1,1.0
4fdb0ac1,98,1,98.93,1,1.0
b1e17021,246,1,214.85,1,1.0
e0b80ab2,265,1,349.94,1,1.0
618b72c3,282,1,420.41,1,1.0
c8d53642,174,1,45.87,1,1.0
4e2147a2,373,1,91.32,1,1.0
be5f7f30,310,1,51.09,1,1.0
ea60235a,308,1,289.22,1,1.0
c2447899,161,1,328.17,1,1.0
af02dfd4,101,1,369.87,1,1.0
3c7b4f3a,228,1,33.98,1,1.0
9a0fd409,349,1,317.02,1,1.0
74d4448b,298,1,191.7,1,1.0
ad75dbc6,364,1,82.75,1,1.0
67abda0a,267,1,486.79,1,1.0
179ae4c5,310,1,304.65,1,1.0
42385946,171,1,445.01,1,1.0
18fa5e20,182,1,350.6,1,1.0
4a370dca,356,1,179.32,1,1.0
490111ac,238,1,174.41,1,1.0
f4d0aa67,155,1,172.66,1,1.0
25f8c79a,202,1,428.28,1,1.0
43dd49d4,178,1,342.24,1,1.0
0e7c9f35,149,1,341.64,1,1.0
d8e741ba,225,1,407.91,1,1.0
d61eceec,366,1,199.75,1,1.0
1d800681,360,1,79.22,1,1.0
a418bd67,194,1,178.87,1,1.0
187108d8,385,1,61.98,1,1.0
d60ab6ad,387,1,190.26,1,1.0
3c499277,278,1,108.64,1,1.0
d7a17cb0,268,1,420.85,1,1.0
ebf19184,131,1,170.1,1,1.0
68412b52,144,1,185.17,1,1.0
2f07538e,226,1,161.1,1,1.0
0a3a6c62,234,1,240.92,1,1.0
3f26e7ae,289,1,186.61,1,1.0
0e64bfe5,147,1,155.9,1,1.0
06c01585,81,1,342.24,1,1.0
4bd289dd,319,1,84.9,1,1.0
a59c3e17,267,1,141.68,1,1.0
efcf43d8,239,1,237.42,1,1.0
a84d7206,283,1,108.02,1,1.0
ab71021f,233,1,377.59,1,1.0
c78d307b,124,1,79.14,1,1.0
192edd4e,330,1,30.49,1,1.0
008ac58b,118,1,281.63,1,1.0
ed1abea9,125,1,178.61,1,1.0
7bd56994,326,1,179.24,1,1.0
938ea3dc,331,1,145.72,1,1.0
cacbbe34,129,1,51.14,1,1.0
cb79a803,317,1,315.8,1,1.0
957ba512,138,1,316.58,1,1.0
5bc9bcc6,249,1,268.18,1,1.0
027fe2aa,189,1,221.4,1,1.0
2fb02560,375,1,136.11,1,1.0
9a9a07f5,168,1,126.13,1,1.0
6dbd0f95,251,1,170.48,1,1.0
751c5619,363,1,28.23,1,1.0
6f386cf8,259,1,231.59,1,1.0
c8c57043,255,1,331.79,1,1.0
fb17e261,158,1,267.18,1,1.0
86488cc7,126,1,37.48,1,1.0
b3c4394e,183,1,39.38,1,1.0
9ec98fc0,302,1,19.02,1,1.0
f12658a2,333,1,63.97,1,1.0
1711938b,393,1,229.31,1,1.0
4d1a715f,250,1,197.66,1,1.0
b18caa07,185,1,209.08,1,1.0
ef9fbda4,153,1,161.94,1,1.0
703cf4c4,150,1,206.25,1,1.0
fea0052e,167,1,74.11,1,1.0
122abbd7,264,1,142.07,1,1.0
40fcae03,167,1,216.94,1,1.0
b4fffe29,371,1,120.1,1,1.0
8db52810,97,1,102.72,1,1.0
359b71d4,364,1,414.61,1,1.0
62c9beef,119,1,331.38,1,1.0
d3af2e02,399,1,125.72,1,1.0
312114bd,176,1,63.46,1,1.0
bc9e7036,117,1,340.7,1,1.0
6dc093d8,297,1,449.8,1,1.0
8f9d6293,226,1,235.09,1,1.0
c8be2ec5,128,1,262.73,1,1.0
0750df4a,255,1,182.87,1,1.0
adb5583f,247,1,255.08,1,1.0
81b461c6,181,1,63.08,1,1.0
c6e6b5cd,155,1,110.78,1,1.0
ab869893,166,1,152.28,1,1.0
a670093e,185,1,193.06,1,1.0
6531579c,325,1,28.12,1,1.0
e4c02adc,191,1,228.77,1,1.0
db0be3ef,166,1,236.53,1,1.0
d817723a,268,1,131.83,1,1.0
b153ddb0,199,1,295.17,1,1.0
c70d89cf,360,1,30.93,1,1.0
6328bc7c,208,1,154.19,1,1.0
93ff499d,258,1,240.53,1,1.0
3d46ebd4,202,1,369.83,1,1.0
3da3aba7,102,1,65.94,1,1.0
f17e39c3,139,1,21.25,1,1.0
905dca0a,121,1,109.5,1,1.0
3f66002c,322,1,327.82,1,1.0
a506f7bf,364,1,404.71,1,1.0
2097921f,208,1,172.28,1,1.0
76a2a7e9,247,1,106.14,1,1.0
4bd454f2,385,1,200.77,1,1.0
1097aa00,86,1,78.97,1,1.0
8a72634d,283,1,142.06,1,1.0
03a8069a,181,1,148.37,1,1.0
4fd21482,333,1,454.69,1,1.0
9c7914f5,393,1,323.25,1,1.0
c729f44a,318,1,390.11,1,1.0
7b1d4411,292,1,253.98,1,1.0
cf924ab8,115,1,161.64,1,1.0
912a636b,146,1,247.83,1,1.0
958d0fcb,185,1,58.58,1,1.0
b5cfa655,96,1,151.94,1,1.0
2c5dc3ec,190,1,25.09,1,1.0
fca884d2,378,1,44.59,1,1.0
31b3a467,165,1,133.63,1,1.0
91619757,347,1,377.0,1,1.0
b8adfe0b,111,1,13.12,1,1.0
48b15e02,347,1,57.67,1,1.0
b20c44f3,196,1,224.67,1,1.0
0a1152f5,398,1,86.42,1,1.0
